ACCELEROMETER X (,/s²),ACCELEROMETER Y (,/s²),ACCELEROMETER Z (,/s²),GRAVITY X (,/s²),GRAVITY Y (,/s²),GRAVITY Z (,/s²),LINEAR ACCELERATION X (,/s²),LINEAR ACCELERATION Y (,/s²),LINEAR ACCELERATION Z (,/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (,,x),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azi,,th °),ORIENTATION X (pit,h °),ORIENTATION Y (r,,, °),PROXIMITY (,),SOUND LEVEL (dB),LOCATION Latit,de : ,LOCATION L,ngit,de : ,LOCATION A,tit,de ( ,),LOCATION A,tit,de-g,,g,e ( ,),LOCATION Speed ( ,/s),LOCATION A,,,ra,y ( ,),LOCATION ORIENTATION (°),Sate,,ites in range,Ti,e sin,e start in ,s ,YYYY-MO-DD HH-MI-SS_SSS
0.050476,-0.348328,9.922134,0.042561,-0.314877,9.8015,0.011862,-0.038779,0.044498,-0.00209,-0.001633,-0.000748,2147.4836,27.9785,4.3213,-42.131,275.4043,1.8256,-0.2061,5,62.83669,49.009335,8.4117565,160.5319,NaN,6.89,15.008,277.8,12 / 29,161009,2018-07-03 13:49:36:055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.06665,-0.360291,9.838333,0.057751,-0.328239,9.800984,0.008069,0.012287,-0.056165,-0.000656,-0.000916,-0.001816,2147.4836,25.9644,0.0519,-43.663,266.8012,1.9181,-0.3376,5,61.43743,49.009335,8.4117565,160.5319,NaN,6.89,15.008,277.8,12 / 29,161509,2018-07-03 13:49:36:555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.046295,-0.280685,9.830551,0.064568,-0.330508,9.800867,0.000402,-0.001372,0.011674,-0.001022,0.001572,-0.001465,2147.4836,21.46,-0.5005,-41.0431,263.6246,1.9314,-0.3775,5,61.61704,49.009342,8.411688,160.3492,NaN,6.19,15.008,277.8,13 / 28,162009,2018-07-03 13:49:37:055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.010986,-0.331573,9.822174,0.06478,-0.33423,9.800738,-0.004776,-0.006035,-0.004548,0.000931,-0.000916,-0.000748,2147.4836,15.4312,2.0752,-37.7518,272.6579,1.9519,-0.3789,5,62.26828,49.009342,8.411688,160.3492,NaN,6.19,15.008,277.8,13 / 28,162508,2018-07-03 13:49:37:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.097168,-0.412369,9.825165,0.071804,-0.326839,9.800939,0.03421,-0.015515,-0.024653,0.002533,0.001389,-0.000748,2147.4836,17.7002,1.3931,-38.7573,269.0304,1.9288,-0.3874,5,61.69029,49.009377,8.41161,161.2725,NaN,5.92,15.008,279.5,13 / 29,163009,2018-07-03 13:49:38:055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.128296,-0.322586,9.852097,0.075571,-0.321423,9.801091,0.005507,-0.001948,0.057905,0.000412,0.001572,-0.000046,2147.4836,17.8223,2.4231,-43.2587,265.3136,1.8948,-0.425,5,62.07373,49.009377,8.41161,161.2725,NaN,5.92,15.008,279.5,13 / 29,163510,2018-07-03 13:49:38:556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.058868,-0.310013,9.86348,0.067393,-0.321357,9.801151,-0.004317,-0.006589,0.010379,-0.000305,0.000687,0.001205,2147.4836,14.9246,-3.4149,-36.9827,254.5798,1.8779,-0.394,5,61.30825,49.009403,8.411551,161.5405,NaN,5.46,15.008,280.6,13 / 29,164009,2018-07-03 13:49:39:055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.140869,0.017395,9.658173,0.062,-0.188308,9.804646,-0.036,0.088617,0.094726,0.000946,0.000687,0.000488,2147.4836,7.4509,-5.1132,-29.1977,255.8502,1.4678,-0.3797,5,58.20334,49.009403,8.411551,161.5405,NaN,5.46,15.008,280.6,13 / 29,164508,2018-07-03 13:49:39:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.047501,0.07785,9.795837,0.069262,-0.054181,9.806256,-0.019048,0.107301,0.016962,0.001297,-0.000565,0.000671,2147.4836,0.0885,3.5645,-23.6816,357.3926,0.3992,-0.4167,5,58.07842,49.009438,8.411504,161.7079,NaN,4.73,13.936001,282.3,12 / 29,165008,2018-07-03 13:49:40:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.127701,0.064682,9.856293,0.152369,-0.004186,9.805466,0.003976,0.040347,0.009604,-0.001556,-0.013702,0.015228,2147.4836,-2.3697,3.1815,-23.085,28.652,0.0397,-0.9199,5,56.87686,49.009438,8.411504,161.7079,NaN,4.73,13.936001,282.3,12 / 29,165509,2018-07-03 13:49:40:555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.079819,0.006012,9.78627,0.142108,0.014032,9.805611,-0.023234,0.000746,-0.009298,0.000397,-0.013535,0.002258,2147.4836,-2.7206,1.3931,-22.5571,68.8235,-0.082,-0.8303,5,57.11019,49.009422,8.411439,162.7164,NaN,4.86,13.936001,280.5,11 / 29,166010,2018-07-03 13:49:41:056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.052277,0.111359,9.859283,0.111097,0.030044,9.805975,0.002987,-0.009527,0.033649,0.010178,-0.008026,-0.020294,2147.4836,-1.3306,2.536,-23.7808,13.3263,-0.1755,-0.6491,5,58.09729,49.009422,8.411439,162.7164,NaN,4.86,13.936001,280.5,11 / 29,166509,2018-07-03 13:49:41:555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.062454,0.051514,9.818588,0.071877,0.042573,9.806293,-0.011543,0.011462,0.000155,-0.000122,-0.000214,-0.000397,2147.4836,11.5128,2.8061,-27.8366,284.3086,-0.2323,-0.4214,5,58.20978,49.00942,8.411383,163.2642,NaN,4.66,15.008,280.7,11 / 29,167008,2018-07-03 13:49:42:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.102554,0.071259,9.82576,0.086764,0.053677,9.806119,0.027457,0.003946,-0.025912,-0.000656,0.000504,-0.000931,2147.4836,15.9348,0.5966,-29.8386,274.0836,-0.3068,-0.4719,5,57.10532,49.00942,8.411383,163.2642,NaN,4.66,15.008,280.7,11 / 29,167508,2018-07-03 13:49:42:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.145645,0.010208,9.951462,0.083935,0.05573,9.806132,0.000002,0.00179,-0.003181,-0.001373,0.003159,-0.000397,2147.4836,23.1094,-5.809,-28.0899,255.8891,-0.3256,-0.4904,5,57.47183,49.009403,8.411344,164.1812,NaN,4.27,15.008,279.7,11 / 29,168008,2018-07-03 13:49:43:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.047485,-0.007751,9.862869,0.056638,0.05062,9.806356,-0.010991,0.010434,0.021527,0.001297,-0.002686,0.000671,2147.4836,22.02,-8.9706,-25.0183,248.1556,-0.2838,-0.3297,5,58.02957,49.009403,8.411344,164.1812,NaN,4.27,15.008,279.7,11 / 29,168508,2018-07-03 13:49:43:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.154633,0.060486,9.72641,0.107043,0.024756,9.806035,0.028569,0.005349,0.083635,-0.001022,0.024109,0.004211,2147.4836,20.311,-5.0568,-18.898,256.2282,-0.1446,-0.6254,5,59.07971,49.009407,8.411284,163.6306,NaN,4.45,15.008,279.6,11 / 29,169009,2018-07-03 13:49:44:055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12291,0.013794,9.805405,0.091322,0.020429,9.806203,0.012739,0.008514,-0.025603,0.002182,0.012573,0.002792,2147.4836,21.9727,-0.3342,-8.6197,270.042,-0.1057,-0.5676,5,58.53549,49.009407,8.411284,163.6306,NaN,4.45,15.008,279.6,11 / 29,169508,2018-07-03 13:49:44:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04689,0.090408,9.822769,0.055193,0.049041,9.806372,-0.030545,0.012346,0.013455,0.000763,0.001816,-0.00032,2147.4836,20.3705,-5.4306,-3.6469,256.0303,-0.2747,-0.3516,5,57.51787,49.009415,8.411203,162.9698,NaN,4.67,13.936001,279.4,11 / 29,170009,2018-07-03 13:49:45:055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.040909,0.076645,9.78447,0.051858,0.053238,9.806368,-0.002491,0.009126,0.017319,0.000351,-0.002609,0.000504,2147.4836,19.9936,-3.4592,1.9653,261.4337,-0.3038,-0.2951,5,57.31011,49.009415,8.411203,162.9698,NaN,4.67,13.936001,279.4,11 / 29,170508,2018-07-03 13:49:45:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.067245,0.052109,9.749756,0.070048,0.056286,9.806238,-0.017878,0.001322,-0.030171,0.000671,-0.003189,0.000015,2147.4836,18.7576,3.4561,2.9984,278.9302,-0.3258,-0.4138,5,56.19747,49.009346,8.411067,144.0803,NaN,3.99,13.936001,279.4,11 / 29,171008,2018-07-03 13:49:46:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.087601,-0.237,9.898788,0.079567,-0.088554,9.805927,-0.011917,-0.174555,0.059189,-0.000061,0.001892,0.001404,2147.4836,20.0974,8.7494,10.7147,294.5097,0.3912,-0.4826,5,57.38935,49.009346,8.411067,144.0803,NaN,3.99,13.936001,279.4,11 / 29,171508,2018-07-03 13:49:46:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.072632,-0.253159,9.791656,0.066311,-0.203102,9.804322,-0.011813,-0.067666,-0.036983,-0.001785,0.002304,0.000504,2147.4836,10.4721,18.7805,14.0045,332.8106,1.1302,-0.4046,5,57.07337,49.00935,8.411014,142.7928,NaN,3.61,13.936001,280,6 / 29,172008,2018-07-03 13:49:47:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.070847,-0.447083,9.765915,0.054141,-0.308984,9.801632,0.005844,-0.128893,-0.032369,-0.000137,-0.00032,0.000183,2147.4836,2.4689,27.2385,13.7665,355.9842,1.7104,-0.3109,5,57.08802,49.00935,8.411014,142.7928,NaN,3.61,13.936001,280,6 / 29,172508,2018-07-03 13:49:47:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.060654,-0.530289,9.819183,0.055497,-0.41285,9.797799,-0.01327,-0.062641,0.012568,0.00174,0.000168,0.000168,2147.4836,0.8179,30.2597,1.0513,358.103,2.374,-0.3349,5,56.62946,49.009357,8.41098,143.0341,NaN,2.98,13.936001,279.9,10 / 29,173008,2018-07-03 13:49:48:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.078613,-0.435715,9.859879,0.072315,-0.451457,9.795986,-0.013163,-0.008483,0.038563,-0.000641,-0.00032,-0.000229,2147.4836,-1.5289,25.824,-13.6734,352.2258,2.594,-0.4314,5,64.02133,49.009357,8.41098,143.0341,NaN,2.98,13.936001,279.9,10 / 29,173509,2018-07-03 13:49:48:555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.052277,-0.43512,9.781479,0.077731,-0.468888,9.795125,-0.008903,0.025223,-0.032966,-0.001724,-0.000565,-0.000214,2147.4836,-0.6622,11.6547,-18.5944,4.3734,2.7221,-0.4593,5,57.17969,49.00935,8.410953,142.4323,NaN,2.28,13.936001,279.5,10 / 29,174008,2018-07-03 13:49:49:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.087006,-0.503952,9.885025,0.087907,-0.47523,9.794734,0.013621,0.010256,-0.013453,-0.000122,0.000153,-0.00058,2147.4836,-4.2816,2.9068,-16.2933,60.0954,2.7806,-0.5097,5,57.13416,49.00935,8.410953,142.4323,NaN,2.28,13.936001,279.5,10 / 29,174509,2018-07-03 13:49:49:555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.114532,-0.540466,9.750946,0.097471,-0.51385,9.792693,0.003964,-0.080601,-0.009482,0.001114,0.000687,0.00032,2147.4836,-10.5179,4.2542,-13.826,73.2474,2.9472,-0.5665,5,57.64144,49.009357,8.410936,142.8945,NaN,1.58,13.936001,279.8,10 / 29,175009,2018-07-03 13:49:50:055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.091782,-0.652389,9.78566,0.088715,-0.58239,9.788939,0.015062,-0.068008,0.014338,0.00058,0.00174,-0.001999,2147.4836,-20.5124,8.7509,-8.7601,83.265,3.274,-0.5413,5,55.56174,49.009357,8.410936,142.8945,NaN,1.58,13.936001,279.8,10 / 29,175508,2018-07-03 13:49:50:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.076828,-0.677521,9.855087,0.083513,-0.612951,9.787119,0.012641,-0.030231,0.00254,0.000763,0.001923,-0.000397,2147.4836,-33.8333,7.8171,-0.6378,76.9097,3.5835,-0.4889,5,55.1214,49.009357,8.410913,143.1867,NaN,0.77,13.936001,279.9,12 / 29,176009,2018-07-03 13:49:51:055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.154633,-0.941483,9.728806,0.077269,-0.69048,9.782007,0.031744,-0.295924,-0.048263,0.001114,0.000854,-0.000214,2147.4836,-36.8118,10.6857,6.1523,72.9352,4.0083,-0.4533,5,57.96628,49.009357,8.410913,143.1867,NaN,0.77,13.936001,279.9,12 / 29,176508,2018-07-03 13:49:51:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.097778,-0.624252,9.84491,0.07874,-0.715074,9.780228,0.01428,-0.013613,0.001102,-0.000305,0.000687,0.00032,2147.4836,-40.8447,14.7873,4.2175,68.9762,4.1534,-0.4567,5,55.2278,49.009357,8.410913,143.1867,NaN,0.77,13.936001,279.9,8 / 29,177009,2018-07-03 13:49:52:055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.080414,-0.737976,9.752731,0.077662,-0.732003,9.778984,0.007358,-0.015333,0.014909,-0.000122,0.001038,-0.000214,2147.4836,-49.1898,16.8472,2.0554,70.7956,4.2807,-0.455,5,54.23029,49.009357,8.410913,143.1867,NaN,0.77,13.936001,279.9,8 / 29,177509,2018-07-03 13:49:52:555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.091782,0.49205,9.941284,0.072306,-0.651283,9.784732,-0.006098,1.131613,0.084915,0.001465,0.003342,-0.000214,2147.4836,-52.475,16.4932,5.3558,72.6358,3.808,-0.4234,5,53.87995,49.00936,8.410922,144.1858,NaN,1,12.864,280.7,9 / 29,178008,2018-07-03 13:49:53:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08699,0.0569,9.901184,0.062221,-0.551558,9.79093,0.024577,0.512995,0.103533,-0.000305,0.002106,-0.000046,2147.4836,-56.3766,15.2161,8.2108,74.6309,3.2242,-0.3641,5,54.8582,49.00936,8.410922,144.1858,NaN,1,12.864,280.7,9 / 29,178509,2018-07-03 13:49:53:555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.070831,-0.04126,9.823959,0.067349,-0.354379,9.800014,0.003678,0.325739,-0.014185,0.000046,-0.000031,-0.000214,2147.4836,-57.8262,16.2476,7.0984,74.3806,2.0709,-0.3938,5,54.51572,49.00936,8.410929,144.8215,NaN,0.85,13.936001,280.6,12 / 29,179008,2018-07-03 13:49:54:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.099564,0.058685,9.785065,0.071205,-0.092161,9.805959,0.00627,0.200699,-0.00608,0.001114,-0.000031,0.00032,2147.4836,-61.6425,16.1194,6.6834,75.488,0.5385,-0.416,5,53.58525,49.00936,8.410929,144.8215,NaN,0.85,13.936001,280.6,12 / 29,179509,2018-07-03 13:49:54:555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.069641,0.088013,9.828156,0.068749,0.008091,9.806406,0.009698,0.069144,0.02942,0.000229,0.000504,-0.00058,2147.4836,-64.1724,13.9221,8.4946,77.6764,-0.0473,-0.4017,5,53.37075,49.00936,8.410945,145.7252,NaN,1.55,12.864,280.1,12 / 29,180008,2018-07-03 13:49:55:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.073822,0.073059,9.848511,0.069225,0.045679,9.806299,0.005229,0.028454,-0.000455,-0.000305,0.000504,0.00032,2147.4836,-64.7675,13.9984,9.5322,77.8923,-0.2472,-0.4024,5,53.55266,49.00936,8.410945,145.7252,NaN,1.55,12.864,280.1,12 / 29,180509,2018-07-03 13:49:55:555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.061264,0.082031,9.849106,0.069131,0.058477,9.806232,0.00073,0.01483,-0.001572,-0.000122,0.001205,-0.000046,2147.4836,-64.4546,17.8711,7.9453,74.3417,-0.3417,-0.4039,5,53.15415,49.00936,8.410945,145.7252,NaN,1.55,12.864,280.1,12 / 29,181008,2018-07-03 13:49:56:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.073837,0.060486,9.821579,0.069267,0.066084,9.806183,0.011756,0.001017,0.000087,-0.000122,0.001038,-0.000748,2147.4836,-53.7491,18.9835,5.7266,70.6652,-0.3861,-0.4047,5,53.53447,49.00936,8.410945,145.7252,NaN,1.55,12.864,280.1,12 / 29,181509,2018-07-03 13:49:56:555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.074432,0.034744,9.832947,0.067493,0.066544,9.806191,0.007152,-0.00424,-0.00275,0.000046,0.00032,0.000488,2147.4836,-40.506,13.6093,5.2856,71.6186,-0.3933,-0.3883,5,52.34555,49.009357,8.410953,146.0675,NaN,1.4,12.864,278.8,11 / 29,182008,2018-07-03 13:49:57:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.069046,0.090424,9.831757,0.067999,0.068648,9.806173,0.005456,0.000853,-0.003758,0.000931,0.001389,-0.00058,2147.4836,-25.3952,10.6918,4.8691,66.3451,-0.4025,-0.4005,5,50.94362,49.009357,8.410953,146.0675,NaN,1.4,12.864,278.8,11 / 29,182508,2018-07-03 13:49:57:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.065445,0.072464,9.837128,0.067212,0.068819,9.806179,0.007659,-0.009484,-0.007354,0.00058,0.000504,-0.000214,2147.4836,-25.5844,16.4261,0.0839,58.3905,-0.4021,-0.3927,5,52.35773,49.009357,8.410958,146.5626,NaN,1.32,12.864,277.9,10 / 29,183008,2018-07-03 13:49:58:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.092987,0.082031,9.844315,0.069602,0.070854,9.806147,0.012206,0.007395,-0.007081,0.000763,0.001038,0.000137,2147.4836,-23.3597,19.0857,-2.298,50.3998,-0.414,-0.4067,5,51.9914,49.009357,8.410958,146.5626,NaN,1.32,12.864,277.9,10 / 29,183508,2018-07-03 13:49:58:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.081604,0.073654,9.82576,0.068373,0.068671,9.806172,0.005062,-0.002989,-0.008714,-0.000656,-0.000031,0.000488,2147.4836,-21.3028,14.8193,2.1576,54.5038,-0.4012,-0.3995,5,52.20249,49.00935,8.410972,146.5597,NaN,1.31,13.936001,277.9,10 / 29,184009,2018-07-03 13:49:59:055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.049286,0.068268,9.838333,0.069827,0.068406,9.806163,-0.001177,-0.003109,0.00552,0.000412,-0.000214,-0.000397,2147.4836,-17.5415,13.5757,2.3178,52.1729,-0.4005,-0.4081,5,52.50728,49.00935,8.410972,146.5597,NaN,1.31,13.936001,277.9,10 / 29,184509,2018-07-03 13:49:59:555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.069641,0.060486,9.822769,0.071633,0.066799,9.806161,0.005799,0.001292,0.009824,-0.000275,0.000229,0.000031,2147.4836,-15.7043,12.0682,0.9064,53.1563,-0.3903,-0.4151,5,52.93379,49.00935,8.410972,146.5597,NaN,1.31,13.936001,277.9,12 / 29,185008,2018-07-03 13:50:00:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.065445,0.065277,9.852692,0.072569,0.066988,9.806152,0.003449,0.001904,-0.000521,0.000076,-0.000122,-0.00032,2147.4836,-12.384,15.7211,0.2243,36.8687,-0.3914,-0.424,5,52.46208,49.00935,8.410972,146.5597,NaN,1.31,13.936001,277.9,12 / 29,185508,2018-07-03 13:50:00:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.058868,0.067062,9.841324,0.073546,0.068456,9.806136,0.007267,-0.000966,0.001023,0.000443,0.000412,-0.000504,2147.4836,-7.518,13.623,0.0381,42.509,-0.3976,-0.4233,5,51.80963,49.009357,8.410938,146.6006,NaN,0.25,13.936001,278,11 / 29,186009,2018-07-03 13:50:01:055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.056473,0.054504,9.862274,0.072649,0.068011,9.806145,-0.003169,-0.003678,-0.007298,0.000076,-0.000656,0.000397,2147.4836,-2.4551,11.8668,-1.6403,9.3827,-0.3974,-0.4245,5,52.34458,49.009357,8.410938,146.6006,NaN,0.25,13.936001,278,11 / 29,186508,2018-07-03 13:50:01:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.087006,0.059891,9.798233,0.076658,0.066495,9.806126,0.003162,0.000001,-0.010714,-0.000092,0.000412,-0.000504,2147.4836,1.8173,15.4236,-1.3382,356.7729,-0.3858,-0.449,5,51.92337,49.00936,8.410944,146.9861,NaN,0,13.936001,,12 / 29,187009,2018-07-03 13:50:02:055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.080414,0.082031,9.823364,0.075391,0.067982,9.806125,-0.00038,-0.001907,0.008015,-0.000275,0.000763,-0.000854,2147.4836,-10.4294,13.533,-0.1358,35.5365,-0.3972,-0.4405,5,52.18112,49.00936,8.410944,146.9861,NaN,0,13.936001,,12 / 29,187510,2018-07-03 13:50:02:556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.067245,0.062286,9.823975,0.075086,0.067575,9.806129,0.003733,-0.00746,-0.00417,-0.000275,-0.000656,0.000214,2147.4836,-12.6755,17.3004,0.1526,37.4041,-0.3948,-0.4387,5,51.77112,49.00936,8.410958,147.1583,NaN,0,13.936001,,11 / 29,188008,2018-07-03 13:50:03:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.074417,0.080231,9.82637,0.078378,0.067987,9.806102,0.002405,-0.0075,0.025608,0.00061,-0.000839,0.000397,2147.4836,-14.212,11.1755,0.1343,51.8406,-0.3972,-0.4579,5,51.51483,49.00936,8.410958,147.1583,NaN,0,13.936001,,11 / 29,188509,2018-07-03 13:50:03:555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.072037,0.078445,9.839539,0.077996,0.069538,9.806094,0.001625,0.002551,0.001776,0.000076,0.000061,0.000031,2147.4836,-16.6244,13.2736,-0.9506,52.5647,-0.4002,-0.4543,5,52.13123,49.00936,8.410966,146.9643,NaN,0,13.936001,,10 / 29,189008,2018-07-03 13:50:04:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.078613,0.070663,9.804214,0.080055,0.070363,9.80607,0.003748,0.003714,-0.025689,0.000259,-0.001007,0.000031,2147.4836,-13.7833,16.8427,-3.9322,39.3579,-0.4111,-0.4677,5,53.00228,49.00936,8.410966,146.9643,NaN,0,13.936001,,10 / 29,189508,2018-07-03 13:50:04:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.100159,0.067062,9.852097,0.081685,0.069489,9.806065,0.006091,0.001383,0.028443,0.000443,-0.000305,0.000748,2147.4836,-8.8776,14.5859,-2.1057,38.1209,-0.4082,-0.4687,5,54.23354,49.00936,8.410977,147.118,NaN,0,13.936001,,10 / 29,190009,2018-07-03 13:50:05:055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.074432,0.089813,9.788651,0.075671,0.068299,9.80612,0.010154,-0.00797,-0.000118,-0.000275,0.000763,-0.00032,2147.4836,-3.3112,12.2757,-1.68,13.9511,-0.399,-0.4421,5,54.15889,49.00936,8.410977,147.118,NaN,0,13.936001,,10 / 29,190509,2018-07-03 13:50:05:555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.079819,0.064072,9.839539,0.072605,0.066792,9.806153,0.005416,0.000106,0.00239,-0.000458,-0.000305,-0.00032,2147.4836,-3.2074,16.0538,-4.1077,14.7347,-0.3919,-0.4225,5,53.23769,49.00936,8.410992,147.3843,NaN,0,13.936001,,11 / 29,191008,2018-07-03 13:50:06:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.090591,0.056305,9.84552,0.076255,0.067471,9.806121,0.000139,-0.004785,0.01185,-0.000092,0.000412,0.000397,2147.4836,-7.4219,17.1646,-1.4587,22.3488,-0.397,-0.4477,5,54.72972,49.00936,8.410992,147.3843,NaN,0,13.936001,,11 / 29,191509,2018-07-03 13:50:06:555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.078613,0.073654,9.838928,0.075532,0.06716,9.806129,-0.003315,0.00151,-0.000866,0.000076,0.000412,0.000381,2147.4836,-6.4545,13.3545,-0.9415,29.6727,-0.3879,-0.4403,5,54.13799,49.00936,8.410992,147.3843,NaN,0,13.936001,,12 / 29,192008,2018-07-03 13:50:07:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.068436,0.068863,9.817978,0.077773,0.065606,9.806122,0.000431,-0.006885,-0.003396,0.000443,-0.000305,0.000916,2147.4836,-3.8864,12.3657,0.0702,18.4345,-0.3879,-0.4497,5,53.52832,49.00936,8.410992,147.3843,NaN,0,13.936001,,12 / 29,192508,2018-07-03 13:50:07:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.077423,0.065277,9.821579,0.077388,0.06513,9.806129,-0.0002,0.000557,-0.007385,-0.000275,0.000061,0.000214,2147.4836,1.8021,17.1402,-4.3442,353.1958,-0.3805,-0.4522,5,53.79753,49.00936,8.410992,147.3843,NaN,0,13.936001,,11 / 29,193010,2018-07-03 13:50:08:056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.081604,0.061691,9.82457,0.076038,0.066857,9.806127,-0.005216,0.002036,-0.002585,-0.000458,0.000061,-0.000671,2147.4836,-1.4648,15.0894,-1.6632,3.7517,-0.3906,-0.4443,5,53.14061,49.00936,8.410992,147.3843,NaN,0,13.936001,,11 / 29,193509,2018-07-03 13:50:08:555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
